"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000144908",114.577150533469,-0.82086937666755,0.26163505082513,-3.13745950352883,0.00170418814197652,0.00855473480901528
"ENSG00000108602",22.2649131169864,-1.59607541323056,0.376043849525019,-4.24438643324858,2.19192341088582e-05,0.000366917921573924
"ENSG00000119711",363.604962494044,-0.650481756558307,0.143549109641212,-4.53142313584618,5.85876544366603e-06,0.000142774315448396
"ENSG00000214160",223.505818623094,0.330651724417035,0.0782162581199177,4.22740402526154,2.36402956921042e-05,0.000385687705620108
"ENSG00000100601",96.41753701964,-0.332154559475563,0.0860947640537053,-3.85801114767406,0.000114313435379742,0.00116799328867406
"ENSG00000091542",953.531476971407,-0.32140775703523,0.0721951139829773,-4.45193226110861,8.51010145223466e-06,0.000186500527232365
"ENSG00000179477",30.3010176904658,0.694447883858755,0.190155176842448,3.65200619509893,0.000260199606308151,0.00212855526227785
"ENSG00000179148",39.7809884708456,-0.668411336637251,0.145314188976465,-4.5997664876725,4.229647977429e-06,0.000114802086459583
"ENSG00000136383",550.766425265619,-0.578678410286828,0.168788323419979,-3.42842679257475,0.000607090242767963,0.00398431077846234
"ENSG00000178038",416.675275287726,-0.460491647994803,0.10762367875424,-4.2787205689776,1.87970662457085e-05,0.000326851905588442
"ENSG00000178171",221.659066362221,-0.301414985269206,0.0764867298117958,-3.94074875486077,8.12276684134003e-05,0.000905254266846197
"ENSG00000139211",397.463144110047,0.666719638404301,0.148214918763692,4.49833015438407,6.84892804750312e-06,0.000161342075323899
"ENSG00000078053",242.1429306476,0.419124305441728,0.118933253171251,3.52402960707914,0.000425036753538887,0.00305873052081829
"ENSG00000174945",9.20496341807234,-1.02828533596824,0.267694920988118,-3.84125829572196,0.000122405228003757,0.00122247540109388
"ENSG00000141552",386.963621317357,0.414207621950629,0.104559454748704,3.96145545083539,7.44942823156726e-05,0.000861902594753736
