"CCA1"	"CCA2"
"RPH3A"	0.432829399406117	0.13690282414945
"RPS6KL1"	0.243785498151711	0.0595178800639249
"RTN1"	0.359557437085587	0.0274268271897128
"RTN2"	0.251246512375784	0.0112512039457213
"RTN4R"	0.295121018674657	0.0820230469552849
"RUNDC3A"	0.265193420816707	0.10458808249993
"RYR2"	0.307708610548484	-0.00649107656484069
"S100B"	0.312782037642078	0.0862627639051865
"SACS"	0.202132003850289	0.0241808405565798
"SALL2"	0.249437056500167	0.0433435403977605
"SAMD14"	0.237289735683707	0.0426257511212436
"SCG2"	0.28291497766645	-0.0552917416651858
"SCG3"	0.34208749008839	0.0422468903942977
"SCG5"	0.337712326968064	0.0312533920956969
"SCN1A"	0.378680212435001	0.0787351354952304
"SCN2A"	0.365223665947969	0.0872944414711575
"SCN2B"	0.291019551442703	0.0376651521098331
"SCN3A"	0.232801139106033	-0.000599566978322749
"SCN4B"	0.242771855240839	0.0801070144410193
"SCN8A"	0.271747138632489	0.0931071774588606
"SCRG1"	0.222483533208397	0.0745450640479078
"SCRN1"	0.286722262688837	0.015312918509373
"SEPTIN3"	0.312309095956263	0.0549000188588771
"SEPTIN5"	0.309229387561599	0.012874712589675
"SEZ6"	0.351804366408644	0.103798110922651
"SEZ6L"	0.353585272412912	0.0976236721378699
"SEZ6L2"	0.366766375180432	0.0689180857194622
"SGIP1"	0.264050238484542	-0.0134142582463594
"SGTB"	0.221018789070303	0.0134533823892135
"SH3GL2"	0.229401580854881	-0.0473577847376769
"SH3GL3"	0.263466606226743	0.0600327804264389
"SHANK1"	0.29914031916227	0.111343766259644
"SHC3"	0.256706473977361	0.0598733353824641
"SHF"	0.222751480356105	0.0759553559136582
"SHISA4"	0.22464381062092	0.0449065714714924
"SHISA6"	0.222762410529528	0.0259560614171782
"SHISA8"	0.217876488816329	0.0418983461818413
"SLC12A5"	0.395293021467025	0.11684672883015
"SLC17A6"	0.315688869136289	0.102537019042673
"SLC17A7"	0.398007324842945	0.138684803539355
"SLC1A2"	0.241348156659641	0.234663188698657
"SLC1A3"	0.317052406036919	0.0620138301719829
"SLC1A6"	0.271689528710555	0.0832804062676842
"SLC22A17"	0.28960339940969	0.027671473912043
"SLC24A2"	0.276542258755524	0.0675030577024836
"SLC25A18"	0.324386998696205	0.107219948599885
"SLC29A4"	0.209508421876723	0.0399121372504691
"SLC2A3"	0.247237575721798	0.022510118655045
"SLC32A1"	0.384173455947164	0.12700939599589
"SLC39A12"	0.281567392426211	0.10112865020822
"SLC45A1"	0.229111608369835	0.0910013967838066
"SLC4A10"	0.339263425542142	0.106871935359762
"SLC6A1"	0.441164215559884	0.150503662293172
"SLC6A11"	0.205131160697373	0.0671434123344279
"SLC6A15"	0.300840814553444	0.0705738750366865
"SLC6A17"	0.378987153362357	0.105281878698308
"SLC7A14"	0.26348674502408	0.0604060249045459
"SLC8A2"	0.34686593938718	0.0849998448479147
"SLC8A3"	0.214168536049095	0.00952074051803881
"SLC9A5"	0.234295802507689	-0.0121693430807438
"SLCO1C1"	0.245594897659847	0.0773255624199529
"SLIT1"	0.267444012883255	0.100068045544643
"SLITRK1"	0.331990130344802	0.09607309533925
"SLITRK2"	0.254420590512562	0.0784894294353305
"SLITRK3"	0.271341503164721	0.039869601391425
"SLITRK5"	0.260615690696777	0.0656448323992011
"SLURP2"	0.27333903117228	0.0558228564547266
"SNAP25"	0.474576050410256	0.0992340572322595
"SNAP91"	0.252000702486626	0.114238691320503
"SNCA"	0.23867759727903	0.0379087818680464
"SNCB"	0.396233197853965	0.123705057355991
"SNPH"	0.261875347820235	0.0628139304265636
"SNURF"	0.249572012156398	0.0229368481560888
"SOGA3"	0.285540546037475	0.0426211399264007
"SORCS3"	0.220397966424447	0.042883380240333
"SOX10"	0.242505138716398	0.0406849220246736
"SOX2"	0.248425098282115	0.0052129711820077
"SOX8"	0.217123912424365	0.0527943431427498
"SPARCL1"	0.269421213443833	-0.0952898502179441
"SPHKAP"	0.289313436466114	0.149418641932981
"SPOCK1"	0.294848805197645	0.0972246104282768
"SPOCK2"	0.236581211661992	-0.0551907328095471
"SPOCK3"	0.314844261616934	0.0700366747058892
"SPRN"	0.203601093233244	0.0245249050885133
"SPTB"	0.268929073779279	0.00225811057690799
"SPTBN4"	0.356406780068792	0.0754824281405389
"SRGAP3"	0.27820754515012	0.0503932292766692
"SRPK3"	0.227907066098531	0.0446564039360031
"SRRM3"	0.281433465263213	0.0700979437841303
"SRRM4"	0.224590247215816	0.0633519890926675
"ST18"	0.248670087238206	-0.000505154716520279
"STAC2"	0.263612075299071	0.0865867114858184
"STK32C"	0.24907257983667	0.00944270447807326
"STMN2"	0.362094520531718	0.039690523283015
"STMN3"	0.38310428182171	0.0803455682671276
"STMN4"	0.363784530202754	0.056422540206366
"STRIP2"	0.2131486702232	0.0580405109753029
"STXBP1"	0.259590929325901	0.022489309143331
"STXBP5L"	0.261121590029508	0.0303498109969959
"SULT4A1"	0.344917461178418	0.0889832354073093
"SUSD4"	0.208111831051283	0.00140352886019394
"SV2A"	0.391915462612636	0.0902310848656879
"SV2B"	0.351280964082598	0.100304829077092
"SVOP"	0.257526204346336	0.0885166359299193
"SYBU"	0.206284278224377	-0.114330166298766
"SYN1"	0.373581033897061	0.0838910221652876
"SYN2"	0.336452114647063	0.0441679012336503
"SYNPR"	0.239718427838867	0.0694623000716007
"SYP"	0.306412814594986	0.0690305983393065
"SYT1"	0.357452203598413	0.0787102366713572
"SYT11"	0.296593703876023	0.0544695966727866
"SYT12"	0.20840355093004	0.0591914135188755
"SYT13"	0.343837110610458	0.0793025399957823
"SYT4"	0.335081886195127	0.0544559590158085
"SYT5"	0.259227375531228	-0.0173690205059856
"SYT6"	0.216305784332714	0.0580215931658383
"SYT7"	0.273789388009342	-0.0222483450559562
"TAGLN3"	0.412306956720519	0.092696999603779
"TCEAL3"	0.298154498809173	0.0667093575041655
"TCEAL5"	0.292376392311576	0.0775133399940464
"TCERG1L"	0.213820042218855	0.0393579252736917
"TDRKH"	0.217366506407234	0.0250697392119618
"TENM2"	0.292411609031072	0.0915930908946192
"THEGL"	0.210020350441392	0.0163039314935802
"THY1"	0.240981216043463	-0.00796513950823074
"TIAM1"	0.229998089693713	-0.0387950667179805
"TLCD3B"	0.287107803797149	0.0680703904668167
"TMCC2"	0.232036206048842	0.0381811258306448
"TMEFF1"	0.208998752534782	0.00920112484255761
"TMEFF2"	0.23767274181131	0.0248023781356958
"TMEM130"	0.317351933561553	0.0815931839025442
"TMEM132A"	0.225900616085879	0.0305174112295025
"TMEM145"	0.323227306526849	0.112287864422252
"TMEM151B"	0.337401997375885	0.0664140878755656
"TMEM179"	0.233860865453083	0.0592742563789039
"TMEM271"	0.216317680734664	0.0632657929843223
"TMEM35A"	0.244329708039129	0.034568163064022
"TMEM59L"	0.304715244423079	0.0390648336141567
"TMEM63C"	0.290800876671061	0.0745807360187368
"TMOD2"	0.231542917145709	0.0192331482856613
"TNR"	0.299098334169357	0.0572774392536196
"TPPP"	0.201876427797159	-0.0441373312844018
"TRHDE"	0.20812406957469	0.0792030443057963
"TRIM46"	0.243930404329159	0.0314405390772001
"TRIM9"	0.335664762959942	0.0723134267035473
"TRNP1"	0.225643441200476	0.0391738906124732
"TRPM3"	0.275050562897308	0.0801609596515131
"TSPOAP1"	0.285818265623219	0.00390040722335379
"TSPYL4"	0.309579084554678	0.0696579524924235
"TTBK1"	0.27477407987473	0.104482626639895
"TTLL7"	0.297607713675445	0.00953342737799355
"TTYH1"	0.301799524496583	0.0248623180310807
"TUB"	0.250704720057192	0.0436700819706862
"UBE2QL1"	0.251645601994566	0.0982516495827679
"UCHL1"	0.329841866630699	0.0507234583171387
"UNC13A"	0.305707077862712	0.0783168820108334
"UNC13C"	0.314904171049691	0.106516350291974
"UNC5D"	0.223255229232367	0.0690903381840555
"UNC79"	0.254575380296591	0.0786013023837662
"UNC80"	0.370774710901623	0.0859579092805993
"USP29"	0.291856547341332	0.145310934437996
"VAMP1"	0.206922552462501	0.0554975125666711
"VGF"	0.314037219590218	0.0744322174173834
"VSNL1"	0.388680462762105	0.0877333796801184
"VSTM2B"	0.228154812782099	0.0737016128616866
"VSTM2L"	0.265060242465971	0.0601534848366613
"VWA5A"	0.201648883651516	-0.0397841264472255
"VWA5B2"	0.223934655465492	0.000993835091089067
"WASF3"	0.225382352811879	0.0402697535338761
"WNK2"	0.273565780775527	-0.0420200473136095
"WSCD2"	0.213187363948198	0.00127023870819006
"ZCCHC18"	0.216435127077099	-0.0302892165518742
"ZDHHC22"	0.230977930794206	0.0835419296005563
"ZFYVE28"	0.278659463708147	0.0685128897926924
"ZIC1"	0.303622058331609	0.104796395920319
"ZIC2"	0.345106739696023	0.118678501189333
"ZIC5"	0.203473358268488	0.068404976019564
"ZNF365"	0.243649866288794	-0.017108057006293
"ZNF483"	0.280718364918117	0.0775017436197254
"ZNF536"	0.244692123580559	0.0194908291426172
"ZNF804A"	0.220504698890343	0.0503149549382573
"A1BG"	-0.20896710431548	0.255556419087149
"AADAC"	-0.30089567535251	0.0196453837487993
"AADAT"	-0.221496025178416	0.312748698614554
"ABCB11"	-0.258856138450998	0.398537303993869
"ABCC2"	-0.2896901938265	0.119683892068684
"ABCG5"	-0.249539521305547	-0.0159018413215301
"ABCG8"	-0.297344264166286	0.0231137331749115
"ABHD14B"	-0.202978086986031	0.0507263030542829
"ACAD11"	-0.210109597047239	0.0576788100155361
"ACMSD"	-0.230232860358534	0.187955147248832
"ACOT12"	-0.316081424416325	0.0986777830917086
"ACOX2"	-0.333896450728444	0.232419319616774
"ACSM1"	-0.280260938434129	0.230889218745046
"ADH4"	-0.30379125918368	0.108193844708527
"ADH6"	-0.282630926323921	0.358354686305258
"ADTRP"	-0.267157274805345	0.0701983730230378
"AFMID"	-0.237345112501077	0.202316586976935
"AGMAT"	-0.277990599240897	0.136658857439692
"AGMO"	-0.221582009929917	0.0887032126887406
"AGXT"	-0.297469566008716	0.39157728353367
"AGXT2"	-0.294833539876256	0.295846954651501
"AHSG"	-0.344019321428806	0.471526910524945
"AKR1B10"	-0.320045226289462	0.365982198820433
"AKR1D1"	-0.284304218343796	0.367199018795385
"AKR7A3"	-0.226404736268251	-0.0261343598987187
"ALB"	-0.343031492085713	0.460358651024476
"ALDH1B1"	-0.207616635545152	-0.0103078639283565
"ALDH8A1"	-0.265367047080426	0.199446367913921
"ALDOB"	-0.382667805482837	0.0784250523587794
"AMBP"	-0.350425713455395	0.478669990999792
"AMDHD1"	-0.258770798534741	0.335083930717056
"ANG"	-0.251438025595579	0.22542707790889
"ANGPTL3"	-0.340648726238828	0.431953520348195
"ANKS4B"	-0.29483432355793	0.0136741851171928
"ANPEP"	-0.238631362692085	-0.123405055265202
"APCS"	-0.261042213612785	0.350298921506456
"APOA2"	-0.360779756227865	0.41922343924918
"APOA4"	-0.290560680279201	-0.175286431921803
"APOA5"	-0.309478469684816	0.414299030934311
"APOB"	-0.345286998933295	0.0509778265600728
"APOC1"	-0.217419703481993	0.244145505509189
"APOC2"	-0.350664975632483	0.06752404595224
"APOC3"	-0.359052007850918	0.0787831803401664
"APOH"	-0.332033324661088	0.369108483183723
"APOM"	-0.216967879117655	0.143983635501369
"AQP8"	-0.205613484221453	0.235545645451147
"ASGR1"	-0.203174339304802	0.309867844774689
"ASGR2"	-0.261757928273472	0.287829021520426
"ASPDH"	-0.228204926031233	0.253154337638261
"AZGP1"	-0.222314263959554	0.225409774268608
"BCO1"	-0.2337895141565	0.146963354635634
"BHMT"	-0.310632905961716	0.384231526657719
"BHMT2"	-0.239703848919657	0.296583285887404
"BTNL2"	-0.226460503294047	-0.126961265010471
"C4BPA"	-0.242696930374756	0.210251746641591
"C5"	-0.235529102557599	0.20354809598806
"C8A"	-0.297760030219936	0.410347696029965
"C8G"	-0.220007534346849	0.274418544652219
"C9"	-0.291349583399106	0.345134833466047
"CA3"	-0.212334880390545	0.271617763407597
"CA5A"	-0.22656077031011	0.290395147960428
"CCL16"	-0.334477541617549	0.0627936053482117
"CD1D"	-0.217241136519184	0.110611341627148
"CD36"	-0.206020881696345	-0.0993205310890617
"CDA"	-0.242054127453357	0.0996929489359274
"CDH1"	-0.2275836477731	-0.120470263529892
"CDHR5"	-0.204540596875464	-0.268563061290662
"CEACAM1"	-0.237812855446214	0.235604468015409
"CFI"	-0.242195493377727	0.266259997345417
"CGAS"	-0.20353115406704	0.170104993393628
"CIDEC"	-0.237486200161799	0.0328280454304877
"CLDN15"	-0.211037967866698	-0.141914929581741
"CLDN2"	-0.293717817059919	0.109666564533846
"CLDN3"	-0.22086102647884	-0.163830895607746
"COL18A1"	-0.213458847091102	0.188627795314101
"CP"	-0.310479635125918	0.304608917126479
"CPB2"	-0.265286857438217	0.326574308991819
"CPN1"	-0.281723844987721	0.375770462250423
"CPS1"	-0.376599827988237	0.206545271035848
"CREB3L3"	-0.272288117463436	0.0418887828362563
"CRP"	-0.260691702023265	0.287296979529416
"CTH"	-0.235833191501073	0.292465917725231
"CTSC"	-0.219251553854178	0.0359430495574938
"CYP1A1"	-0.23779247681098	0.0169750579753979
"CYP1A2"	-0.314172034432871	0.419316939666569
"CYP2E1"	-0.280659950731873	0.201486525380106
"CYP4B1"	-0.239506001832039	-0.118154341506099
"CYP7A1"	-0.218206657293162	0.276589113121696
"CYP8B1"	-0.226853671614364	0.340224924032529
"DHRS4"	-0.228794636592795	0.0470687336854552
"DIO1"	-0.218960789681111	0.229793765594352
"DMGDH"	-0.245208605742248	0.320843426319834
"DNAJC22"	-0.281561205012902	0.0819207124546877
"DNASE1L3"	-0.232789051737336	0.101526805092351
"DPP4"	-0.219419698549821	-0.07678847492059
"DPYS"	-0.286116314478227	0.326707147034708
"DSP"	-0.212931294107068	-0.0968814341457214
"ENPEP"	-0.214584521531578	-0.136588358944541
"ENTPD8"	-0.290406874861403	0.0804570011321523
"EPHX2"	-0.201584423121967	-0.000297563097984681
"ESRP2"	-0.216373469364923	0.021682452330142
"F10"	-0.277244540317861	0.396077092422787
"F11"	-0.235748659544338	0.285802048318991
"F12"	-0.268778882469958	0.376374361455041
"F13B"	-0.306145591606892	0.31176918740403
"F2"	-0.243118580673279	0.347890659492421
"F5"	-0.208756904489756	0.200136394226469
"F9"	-0.285443146699313	0.381894978476886
"FABP1"	-0.34734961264053	0.0797396783789543
"FAM3B"	-0.207153298386258	-0.208710274361973
"FBP1"	-0.342605136701429	0.0687432600894225
"FETUB"	-0.275036806567901	0.212118443657442
"FGA"	-0.361921860173447	0.465611768090938
"FGB"	-0.359027308867069	0.468367110629597
"FGFR4"	-0.231524735543824	0.113087569559711
"FGG"	-0.302245997992085	0.390199628155973
"FGL1"	-0.285663633467845	0.345096545387534
"FMO1"	-0.229429865930029	0.0871223388457587
"FMO3"	-0.235569404277073	0.203695587155946
"FMO4"	-0.215350711016204	-0.00283261747423369
"FMO5"	-0.262975204179291	0.0709069105406282
"FTCD"	-0.301634394768631	0.369192608684368
"GATA4"	-0.221950907885185	-0.0163483689934469
"GC"	-0.370204863362244	0.306243508115046
"GCH1"	-0.210582594175848	0.10056110709223
"GIMD1"	-0.208468048328029	0.0109977418668984
"GLOD5"	-0.219903452102476	-0.142879047252219
"GLYAT"	-0.320381370809255	0.345009816464716
"GLYCTK"	-0.218272299984132	0.104208410689069
"GOLT1A"	-0.255191260099506	-0.013857663953038
"GSTA1"	-0.315520057923847	0.0432590205186225
"GSTA3"	-0.247728033323882	0.0489268531237581
"GUCA2B"	-0.227374734840264	-0.256951312343603
"HAAO"	-0.299934185318888	0.313878659709938
"HABP2"	-0.300522149404051	0.297249011066382
"HAL"	-0.262778012526537	0.305287886976994
"HAMP"	-0.300167244211147	0.417420158032992
"HAO1"	-0.290557902426112	0.398482324611341
"HAO2"	-0.308557272743151	0.148643219076184
"HGD"	-0.311717044726203	0.303163996030126
"HGFAC"	-0.278496333844827	0.306406574917098
"HMGCS2"	-0.223120206921761	0.106968460288709
"HNF1A"	-0.252662012744256	0.0759217391485342
"HNF1B"	-0.240774001039537	0.072185904183189
"HNF4A"	-0.356157217215394	0.114497673036707
"HNF4G"	-0.252350630482082	-0.139252839318595
"HOGA1"	-0.246610465765412	0.139955439512386
"HP"	-0.275516846962944	0.203519769246475
"HPD"	-0.339935218454604	0.388222195432433
"HPN"	-0.203517779844151	0.22855594200928
"HPX"	-0.284402898894414	0.399252587425276
"HRG"	-0.335772280081712	0.449867722731321
"HSD11B1"	-0.210283424113864	0.197865162296374
"HSD17B13"	-0.261855417192364	0.165350328714724
"HSD17B2"	-0.31443315609175	0.203641437034255
"HSD17B6"	-0.295532748124218	0.111450517440019
"HSD3B1"	-0.309250072123453	0.334366165949025
"IDO2"	-0.258078147272246	0.274505067192626
"IGFBP1"	-0.228357901237807	0.326605402621089
"IGSF5"	-0.204797151116302	-0.0819713441711086
"IHH"	-0.243627614106794	-0.0450224349683497
"INMT"	-0.213654890142854	0.129437301693006
"IRF6"	-0.212573966172536	0.0130732210918416
"ITIH1"	-0.306107863967012	0.424235209190449
"ITIH2"	-0.276683331996934	0.439681192302309
"ITIH4"	-0.330886173079078	0.401517487434453
"IYD"	-0.280836563844943	0.0105843134409919
"KMO"	-0.269804901058153	0.246934890910369
"KRT18"	-0.220948044102183	-0.00500408124713049
"KRT8"	-0.254915851446519	-0.139690162497059
"KYNU"	-0.210982117982138	0.218817113397855
"LEAP2"	-0.24284906841327	0.0391537879284237
"LGALS2"	-0.210206671713626	-0.292101841917871
"LIPC"	-0.258310345487484	0.35657336719954
"MAOB"	-0.213028152317398	0.00525998282031028
"MAT1A"	-0.343460548910905	0.403197708434563
"MBL2"	-0.25452148494949	0.332251484330577
"MEP1B"	-0.207546746572168	-0.276460262306103
"MGAM"	-0.24255260111505	-0.147411581666846
"MOGAT3"	-0.202583974308733	0.0131204208686957
"MTARC1"	-0.28228014787714	0.291048870537721
"MTTP"	-0.346277884877338	0.0150431881527386
"NAGS"	-0.230118313696098	0.0626413493155605
"NLRP6"	-0.248756048434792	-0.139568774093335
"NR0B2"	-0.231912126349961	0.146309671523838
"NR1H4"	-0.292426366480405	0.094524424482001
"NR1I2"	-0.319590421781274	0.061863263367065
"NR5A2"	-0.208981250047055	0.0217453678741405
"ORM1"	-0.21907714672636	0.270567307351387
"OSGIN1"	-0.262805797970605	0.0472540075532141
"OTC"	-0.259062495547577	0.100688824304754
"PAH"	-0.334271538628893	0.363091961379366
"PBLD"	-0.275100801404121	0.0561161117514055
"PCBD1"	-0.20304564847466	0.0878150372145935
"PCK1"	-0.324535430430052	0.0776527684778372
"PCSK9"	-0.250419638220137	0.192018242624493
"PDIA5"	-0.202654582895461	0.0830714525858773
"PDZK1"	-0.252140744816442	0.0122492806990557
"PERP"	-0.231113015471754	-0.0513500920875182
"PFKFB1"	-0.204471965911087	0.169190712112318
"PGLYRP2"	-0.276481849558872	0.30632092387965
"PIGR"	-0.341212443640604	-0.0223245879709019
"PIPOX"	-0.266526226199404	0.0969867507864525
"PKLR"	-0.299278081044831	-0.0566681355853351
"PLA2G12B"	-0.265120182369589	-0.030372314551799
"PLEKHG6"	-0.202435077561054	-0.059840409058926
"PLG"	-0.347701156809293	0.372931135793072
"PLSCR1"	-0.218015412043851	-0.0878260971489986
"PON1"	-0.316108448464729	0.395149647982966
"PON3"	-0.252796256645065	0.0139632955027684
"PRLR"	-0.288974522856893	0.0962064681135601
"PROC"	-0.260246826916562	0.322405049275892
"PRODH2"	-0.276240701872085	0.272674919652818
"PROZ"	-0.238105689720368	0.316728652545098
"PZP"	-0.301272366099436	0.320172282213618
"QPRT"	-0.257095884976743	0.2320740255382
"RBM47"	-0.225581121768814	-0.0347201066504969
"RBP2"	-0.211319091604839	-0.301035562669531
"RBP4"	-0.237014302103446	0.270461985067396
"RDH16"	-0.323551378908717	0.0460487808603322
"RGN"	-0.261351186163737	0.178841242013948
"RTP3"	-0.21912050505969	0.198898819327538
"SAA4"	-0.220159850021524	0.316694469032759
"SDS"	-0.22264166552202	0.303741322030733
"SEC16B"	-0.227680930578526	0.0574815772459635
"SERPINA11"	-0.259444712616065	0.318536591444484
"SERPINA4"	-0.329251585386007	0.40767405579482
"SERPINA6"	-0.328232754555179	0.274861107145065
"SERPINC1"	-0.352057952009378	0.461086790321482
"SERPIND1"	-0.254104326395951	0.384511406618616
"SERPINF2"	-0.276464217350903	0.240594123295979
"SH2D4A"	-0.226577338209619	-0.0641756626409
"SHMT1"	-0.296926653902319	0.147519364730173
"SLC15A1"	-0.208128360327442	-0.235177670305064
"SLC17A1"	-0.285547683545651	0.300170779656769
"SLC17A2"	-0.255324597710005	0.139823816402801
"SLC17A4"	-0.304651361069284	0.0492090599361951
"SLC18A1"	-0.230328895798761	0.0103655924695593
"SLC22A1"	-0.335786914594589	0.376512982890405
"SLC22A18"	-0.310306436244704	0.0302781602967815
"SLC22A2"	-0.206004504883271	0.140239242389023
"SLC23A1"	-0.219569635018151	-0.0141597437792707
"SLC27A2"	-0.305311433996231	0.152585000481729
"SLC2A2"	-0.342199159562614	0.123574804277044
"SLC2A9"	-0.233140773569296	0.0521387034482897
"SLC38A4"	-0.252498906708306	0.214138705620874
"SLC39A5"	-0.240221516379016	0.0334955960335076
"SLC5A1"	-0.206150801946597	-0.267913373169849
"SLC5A4"	-0.208942981249759	-0.18646309395217
"SLC6A19"	-0.215147645279475	-0.240867644025901
"SMLR1"	-0.212081974825059	0.0880671360041763
"SOAT2"	-0.298220218201042	-0.00883546873713003
"SPP2"	-0.237027056294004	0.339034530323114
"SRD5A2"	-0.252044212295886	0.268716607529822
"SULT1B1"	-0.314350277815122	0.0697821567572741
"SULT2A1"	-0.379465259757556	0.178783549582332
"SUN3"	-0.230670744256847	0.186629140244563
"TAT"	-0.32226211437974	0.421232371219758
"TCEA3"	-0.22550532643653	0.0650590984823055
"TDO2"	-0.286528872782939	0.397981377668866
"TLCD2"	-0.208080355866528	0.0462529389880611
"TM4SF4"	-0.323995727839107	-0.063667384353752
"TMEM30B"	-0.207887333356346	-0.0890225107552859
"TMEM79"	-0.210155092514238	0.00826621339522349
"TMEM82"	-0.218216912758709	-0.017294488774633
"TMPRSS6"	-0.213778641529108	0.280911339500206
"TTC36"	-0.277983012784907	0.312726076494469
"TTPA"	-0.229545241471172	0.351712341544461
"UGT1A9"	-0.317201478772839	0.0369435827381029
"UGT2A3"	-0.2580448955274	0.129028623613917
"UGT2B17"	-0.319966017771441	0.190809759680376
"UGT2B7"	-0.273942223128307	0.28720054727273
"UGT3A2"	-0.320620891917124	0.300608654522724
"ULBP1"	-0.209123539583105	0.143430344837008
"UPB1"	-0.279273228454132	0.285454791806909
"URAD"	-0.246073704666175	0.180985547637181
"UROC1"	-0.249944642039558	0.380194085196834
"VIL1"	-0.20855148195731	-0.301635649031294
"XKR9"	-0.202061889789327	0.045055612002679
"ABCB4"	-0.0908684669800749	0.263040014567343
"ACSM5"	-0.123574035354608	0.348114728913702
"ADORA1"	0.135531401313485	0.252020994896573
"AGT"	0.0170249399581558	0.235080069732008
"AK4"	-0.0521524185536328	0.244350052034498
"AQP9"	-0.108304916411711	0.343327672245242
"ASL"	-0.140561679159866	0.240126809809789
"ASPG"	-0.170358920640298	0.25170044072534
"ASS1"	-0.168771046480795	0.285002039150869
"C4BPB"	-0.201312933413258	0.225497014237542
"CBS"	-0.0484866147005794	0.253513963562923
"CDH2"	0.0699131193261008	0.249109416558954
"CLCN4"	0.0603884936866561	0.237980496093616
"CYP26A1"	-0.182859068128839	0.239464959962617
"DHTKD1"	-0.113388057165412	0.242407676642287
"ELOVL2"	-0.111741977430018	0.354187577411227
"ETNK2"	-0.125238041657407	0.249597532975945
"ETNPPL"	-0.0174366451855459	0.351431985914945
"F7"	-0.184993814662332	0.311777133128707
"FABP7"	-0.191734449488398	0.312884123330223
"FADS6"	-0.0891516777146215	0.25376842212767
"FAH"	-0.171943656783941	0.227009304459479
"GCGR"	-0.196833793043503	0.228938917999911
"GJB1"	-0.183926266817407	0.289191802378288
"GLDC"	-0.144505917418247	0.251869709406163
"GNMT"	-0.176575319880021	0.237679552540689
"GPLD1"	-0.0547715953354549	0.287557104882623
"HJV"	-0.201245605906031	0.262822188964158
"IGF1"	-0.184710477552503	0.234775037668806
"IGFALS"	-0.194508547783985	0.269030433152862
"INHBC"	-0.197952077797685	0.274194016305804
"INHBE"	-0.121863728050902	0.224404405093857
"KCNN2"	0.0184159162668017	0.278145826256111
"LCAT"	-0.101743226882787	0.305568685968026
"MMD2"	0.152724947470779	0.240345842569475
"OGDHL"	0.124125129839636	0.278624781461447
"ONECUT1"	-0.118930810026735	0.242846435972328
"PCDHGB1"	-0.185401618584243	0.249180724239783
"PCSK6"	-0.0649209199799106	0.223209097409764
"PEMT"	-0.162407392757234	0.258765123057168
"PNPLA3"	-0.0577321589638535	0.230768572476315
"PPP1R3G"	-0.051257603297425	0.239732867573343
"SALL1"	-0.0916340704299552	0.272477387350942
"SARDH"	-0.200092682806646	0.291608754143133
"SERPINA7"	-0.169781612677129	0.245630942903828
"SLC10A1"	-0.195700274895049	0.322755061016203
"SLC13A4"	0.0251969827838904	0.235979889699865
"SLC25A47"	-0.184170546809647	0.266520566151474
"SLC26A1"	-0.195442729087411	0.260946308099863
"SLC27A5"	-0.20068374482908	0.329816500753951
"SLC38A3"	-0.105610233819865	0.356736152799001
"SLC47A1"	-0.11752096858205	0.229254159912417
"SLC6A13"	-0.123296955929461	0.2775739079313
"SLC7A2"	-0.0364151078871674	0.229064741111876
"SPTBN2"	0.0828804776794617	0.225647387071316
"SRCIN1"	0.185746739085857	0.226953481005137
"TF"	-0.0513074042882092	0.248090913065478
"THRSP"	-0.170298449759475	0.371996665283998
"THSD7B"	-0.155488946221867	0.268007127315682
"TMEM25"	0.0376255547793451	0.232700967218085
"TTR"	-0.155798530701637	0.371356881586366
"UNC93A"	-0.179079947820106	0.228331351525375
"UPP2"	-0.172014677458908	0.236061286917509
"VTN"	-0.15046722762714	0.279310850587982
"A3GALT2"	-0.124822099565974	-0.244670291596443
"ACE2"	-0.147287878244367	-0.242303647083579
"ADAMDEC1"	-0.139976310506348	-0.324363910070529
"ADGRG7"	-0.111774428754117	-0.251346383754709
"AGR2"	-0.137050489655981	-0.353403689217311
"ALPI"	-0.0852192755421381	-0.319752326959958
"ANXA13"	-0.19750709649201	-0.335032178861958
"ANXA8L1"	-0.0395153308585396	-0.234624263078028
"AOC1"	-0.170291988620439	-0.375665980669988
"AP1M2"	-0.105291482515457	-0.26343037375492
"APOL3"	-0.118975364207764	-0.227258084383965
"AQP7"	-0.1529966822434	-0.249659243377417
"ARG2"	-0.0541508482250302	-0.232744853539879
"ASAH2"	-0.033843589069387	-0.225798326333181
"ATP10B"	-0.056100055795056	-0.234353109100862
"B3GNT3"	-0.140032071542289	-0.30036874506421
"BEST4"	-0.0978664509096365	-0.223576627863728
"BTN3A3"	-0.133285778122798	-0.286972509717093
"CA9"	-0.105397031825684	-0.255705649968758
"CASZ1"	-0.0796273346881535	-0.267998474743725
"CCL24"	-0.15315075541998	-0.25293954158538
"CCL28"	-0.0612462462797848	-0.2246818532846
"CCNB2"	-0.0562742573210045	-0.24794776362429
"CDH17"	-0.167882596670824	-0.382987988356251
"CDHR2"	-0.0815068298532912	-0.236364215771649
"CDX2"	-0.123984166291935	-0.257752064107974
"CLCA1"	-0.170871912751283	-0.400957126966925
"CLDN7"	-0.199841474841734	-0.286473005550182
"CLIC5"	-0.00401404572041867	-0.287513583278232
"CLRN3"	-0.190113820145814	-0.228854656364382
"CNKSR1"	-0.116544738426386	-0.256100057245395
"CNN1"	-0.0808222751138184	-0.27309692756663
"CRIP1"	-0.112526235546667	-0.270584448082003
"CYTIP"	-0.114673497940514	-0.24113378273356
