"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000101447",19.6446119425465,-2.1499746877201,0.410431652739349,-5.23832573187397,1.62039883325113e-07,0.00209096265442726
"ENSG00000133800",21.0293438045764,-1.75506705641667,0.357223602980046,-4.91307696853028,8.96580589419919e-07,0.00578473796293732
