"","kMEpurple","kMEsalmon","kMEcyan","kMEblue","kMEtan","kMEyellow","kMEgreen","kMEgreenyellow","kMEbrown","kMElightcyan","kMEturquoise","kMEpink","kMEmagenta","kMEmidnightblue","kMEgrey60","kMEblack","kMEred","kMEgrey"
"Gene.780",-0.476643058522895,-0.49067703494192,0.19068781591614,-0.195790249270798,-0.0368912472070464,-0.551549377213309,-0.17151799418795,-0.339248361958026,0.0788574390336361,0.445016223918361,0.258808340634933,-0.15042680141637,-0.0299915814947092,0.140576384890632,0.310801192050607,0.494053109266999,0.301050302099601,-0.562088927162427
"Gene.781",-0.152413213828541,-0.369093675099931,0.0637141575458361,-0.604794811605291,-0.420578795512254,-0.711821484757269,-0.511684708674113,-0.398797542367892,0.355006887779611,0.621518789772738,0.656638430376268,-0.181968797444849,0.148697559037694,0.414013251593277,0.186916202288794,0.571433067807677,0.0505206949956002,-0.206879721034945
"Gene.782",-0.485375963503151,-0.628771513611621,-0.300592486139164,0.292876465097508,0.153971337448185,-0.219765750665339,-0.00693873988845266,-0.34729015631074,-0.229333177045845,-0.155230866569844,-0.248192161736515,0.177728988402651,0.448443281212795,0.101366261172325,0.409867736864255,0.298787325531228,0.518223789292742,-0.434881675192097
"Gene.783",-0.243487268789888,0.262245382879308,0.354456123904746,0.49011893870483,0.632767432080575,0.431614306398708,0.63105734522939,0.571821755384824,-0.500975871336259,-0.309527627167491,-0.500073054370817,-0.140405017816312,-0.373029924197942,-0.639444511526884,0.192491383068766,-0.319706032043146,0.0752889077065699,-0.290527202886394
"Gene.784",-0.183043208048079,0.174415931095879,0.104560744371389,0.863316880733625,0.830124826781773,0.720717674192155,0.721881136909708,0.446892645725193,-0.698178016269157,-0.690607481582798,-0.871708837942513,0.25409605969453,-0.17487383977807,-0.530975934972439,0.278890004030803,-0.451826587219561,0.201284539699799,-0.135967424781382
"Gene.785",-0.304994503449942,-0.514063336136996,-0.41618139959812,0.174535233476164,-0.122679552300551,-0.212632092500864,-0.129683150236265,-0.327687305739172,-0.263989364363403,0.208468502274037,-0.0928622170997428,0.304138761517329,0.475761831106358,0.318011060779779,0.191761881225637,0.303166485007983,0.410441307276384,-0.282259617350021
"Gene.786",0.332309526387574,-0.127919013574068,-0.440233794969982,-0.264477527873911,-0.396506486600398,-0.188685914897295,-0.515471614889672,-0.484129160497675,0.184868843512766,0.0957048099684959,0.271006447392979,0.237041416455714,0.630886202287143,0.527447281383473,0.0472766889393527,0.180230388862673,-0.0485935872154173,0.379219587451727
"Gene.787",0.451684830478613,0.70426480892966,0.211336295173073,0.434652489553429,0.529667790827279,0.84189303888609,0.584919261314122,0.363883362441719,-0.376390046729423,-0.72866715654323,-0.49446462982449,0.118668066404618,-0.416349340643201,-0.463980957171,0.00403526402526629,-0.743708499807904,-0.42148226346055,0.363843137975532
"Gene.788",0.145972602354512,-0.298303663197524,-0.614092033122839,-0.129964379068537,-0.556390469940413,-0.183379193226473,-0.296484380404301,-0.460939073368806,0.362797332683829,0.263984566808963,0.119313204628528,0.451188962675975,0.375187819861247,0.671165969309831,-0.323095586418176,0.0613007538415943,-0.100557409243027,0.131465065418135
"Gene.789",-0.00715876320763585,-0.0724216544518191,0.368028785525353,-0.848142237324633,-0.463740955445603,-0.749523998743016,-0.615263541091391,-0.241974505762347,0.400031460616564,0.71938417188125,0.871789313596054,-0.662602789728886,-0.0565713991228478,0.0815716985813913,-0.069644665467801,0.536756940906126,-0.0822422182132871,-0.0936597214415516
"Gene.790",-0.390344179707994,-0.1516482833084,-0.0247828640009729,0.769986955181678,0.716667737592383,0.422157767304714,0.574716564642884,0.194173187258684,-0.703101199709717,-0.483082381532943,-0.737603184993343,0.332604134875659,0.118750069494083,-0.309556499174553,0.519102368138573,-0.192226435875145,0.338040697594292,-0.3608574297483
"Gene.791",0.267905238960341,0.642274807402587,0.459974410181961,0.0351656041387019,0.196572588461285,0.454709002086195,0.56027428200775,0.714554985668129,-0.0790974255128337,-0.057401261288709,-0.0923566663071567,-0.220123740760833,-0.640612186246461,-0.488358027912398,-0.292534945359466,-0.620222190591123,-0.598084835150158,0.0965027826057319
"Gene.792",-0.346069051198511,-0.366524245934377,-0.384009041525769,0.516414559249722,0.180524225791204,0.152359546930458,0.384538675105267,0.151217581224382,-0.234035452880786,-0.278040579930402,-0.52432759900096,0.526021587508607,0.267707615714837,0.144717138332224,0.233926650497338,-0.0996044035614257,0.248232578775603,-0.301197565087604
"Gene.793",-0.0380322270398116,0.337325374323884,0.122432380688687,0.432415100490771,0.376697902656996,0.51885745283951,0.633701985268225,0.485536990154888,-0.420409181094111,-0.323850319442304,-0.485030394334079,-0.083822794761915,-0.377716060769311,-0.569146577971427,-0.0886127445847257,-0.509365253774665,-0.12252675319794,-0.174621138081818
"Gene.794",0.240285053252139,-0.114295680375808,-0.722826929369149,0.47253010519598,-0.0227074775616422,0.410055255178896,-0.0276678424262361,-0.231151711207185,-0.232972469583249,-0.529937108924626,-0.466656639960973,0.776422949802518,0.591907670984394,0.44925982301684,0.00378403010282519,-0.173232019072732,0.122084540607203,0.462359551993709
"Gene.795",0.00477915285969575,-0.417748583410631,-0.338946129576278,-0.277492275869327,-0.291676586669893,-0.460031170781032,-0.667137750777706,-0.568718126286994,-0.00901025716932046,0.341968161233581,0.328713902177359,0.181093033796327,0.730198242832935,0.572625461086555,0.289289093986589,0.571751398041141,0.280524564558623,0.130039405120261
"Gene.796",0.0876067812755419,0.135603815618811,0.0942164391866128,-0.289018077184052,-0.256612538198323,-0.12647670702781,-0.0843638188817675,-0.0566578833617203,0.615692095509816,0.0146611980901202,0.243939104540523,-0.385966952199314,-0.215548174168543,-0.139827877107608,-0.239481279261481,-0.0355140299366607,-0.172330022807947,0.0621575145023119
"Gene.797",0.180979346056264,0.389745021534196,-0.0995406335136688,0.646463426870727,0.456894135949528,0.786012040589106,0.639638763856082,0.481586098915822,-0.429512486931418,-0.677625144373588,-0.695184883590035,0.502504267478906,-0.131541369024767,-0.213063614320328,0.000179787925126551,-0.674883746105834,-0.224462387959028,0.244458221378216
"Gene.798",0.162118032047463,0.252131942767854,-0.0158820212577419,-0.0585742609898957,-0.191777335468428,0.169523888313187,0.150935620560118,0.285232089529629,0.208356879817314,0.0686058392041104,0.000659685158198638,-0.0205336996932728,-0.215007964563555,-0.0722949341298879,-0.456383257391545,-0.304509452798763,-0.287503159879374,0.140195936073302
"Gene.799",-0.0117916751596211,0.423396675044985,0.387124466747271,0.260773076825256,0.408313093939844,0.438681969690878,0.734139168148184,0.661193335112147,-0.163461507777424,-0.265892750164232,-0.289678001490016,-0.0859573371498547,-0.490418812483438,-0.512643457446405,0.0206789001946243,-0.598022428985393,-0.40775370680462,-0.146244146127654
"Gene.800",0.17562756345469,0.376121328651436,0.635431519199977,-0.72276084129177,-0.257698744940151,-0.356920633678046,-0.140324753742211,0.137130966727656,0.480698699052912,0.499861423532254,0.698092976946722,-0.672797837445131,-0.537322396659369,-0.240245213620109,-0.19061150669786,-0.00707507200676386,-0.53229543793527,-0.0241632036406942
"Gene.801",0.344644131001384,0.210530255708278,-0.492280457966588,0.614687315860069,0.188892363942209,0.698094170318115,0.24786752819228,0.0444715137378046,-0.337940605005817,-0.528326666433695,-0.632937109241854,0.718100922279012,0.25653756743934,0.176030828015069,-0.105675491946029,-0.454536353950558,-0.0416773783250129,0.466892917955791
"Gene.802",0.397359908351394,0.338804269438907,0.223546126456178,-0.661906295274902,-0.532127108771505,-0.255840142454869,-0.385683149514864,-0.103427291121839,0.628599949671044,0.464218753255661,0.606674930853796,-0.531575984202807,-0.359240271621333,0.00673001451989367,-0.51700610842548,0.0549051569572763,-0.364782771778818,0.253850980134779
"Gene.803",-0.109613374539126,0.205447079580802,-0.0697563671273538,0.67093129168781,0.422441979014972,0.633609955947225,0.744727518788499,0.701724866922226,-0.40511132885804,-0.305854897096535,-0.709227660246879,0.367692539120552,-0.152756304765877,-0.300347823657956,-0.0920204740738573,-0.570740757195439,-0.0764477076793122,-0.0967928661311293
"Gene.804",0.116477358964002,0.0785507066659287,-0.264570872341349,0.596279236470715,0.283072547612051,0.544924323052516,0.307963659947553,0.0953606858554648,-0.486010700359836,-0.274872532302455,-0.573670754600462,0.420438516884759,0.133468293764847,-0.0405925753071427,-0.0232714487104512,-0.338900279370486,0.0399654190621741,0.167096777898779
"Gene.805",0.101758306851678,0.225407554232865,0.0907805783560638,0.161689260469603,0.0912487136889919,0.271549613284823,0.260705124726664,0.172831472788259,-0.0886780204368614,0.0808171378348931,-0.19433161106084,-0.0323818983852601,-0.273037890438711,-0.190860510730842,-0.229035083516078,-0.253051281476722,-0.12153814238332,-0.0659161727645755
"Gene.806",-0.157776739163274,-0.252354006094467,-0.090795350629864,-0.154124480869998,-0.136921029502173,-0.31458666115065,-0.33715705038915,-0.208371318717747,0.0648169393864979,0.2853665223897,0.178257368497067,0.0582341146199656,0.257156597918447,0.264721481610291,0.0892998857559409,0.386738596700038,0.299008929549857,-0.0960119346752086
"Gene.807",-0.19908426074116,0.276033910271525,0.418055504281602,0.513960798203138,0.732357619771865,0.502864480671348,0.742614501024486,0.4106197588047,-0.41250911783802,-0.494076973310535,-0.53377206018054,-0.117681785684246,-0.525509765057063,-0.689294208037365,0.291200134535435,-0.453663764868215,-0.0585885337948471,-0.304137771283298
"Gene.808",0.065123396894373,0.214034662538218,0.125208894631349,0.0572881029510121,0.0798819469241962,0.191350861564494,0.327838273840583,0.0874234826401707,0.283478729541888,-0.035675511090794,-0.0734400536546095,-0.0831149039249351,-0.390735266507163,-0.167300332879866,-0.117052521159694,-0.317205468128818,-0.305599924590009,-0.0630973266464807
"Gene.809",-0.188328055794646,-0.155110139494004,0.202941580649652,-0.284505644815962,-0.134994654781238,-0.361223054158796,-0.202044003071252,-0.174388043694227,0.149937292916183,0.310892545002256,0.286234306448154,-0.411841943023016,-0.139522215762084,-0.0717220336229694,0.0665972983560318,0.357352064374984,0.194094858023911,-0.310997360324633
"Gene.810",0.0351607397500507,0.182016660471664,-0.269554407120876,0.888546699437422,0.557830815961122,0.83351396791071,0.727642741559735,0.326831551483142,-0.607081992484814,-0.673372466483405,-0.909317311306681,0.592572372412458,0.0279108888134176,-0.210269742799485,0.0961783625077829,-0.627814433372656,0.00161610948124648,0.033839605973353
"Gene.811",0.493109746613864,0.323702644476592,-0.194523250711464,-0.464645429193642,-0.640433051020063,-0.0428129127383049,-0.253974122103475,-0.143408364430326,0.809488481406858,0.139843614183662,0.395281017588249,-0.179591267861628,-0.156315661970463,0.193734320917302,-0.674267458330727,-0.179957231445049,-0.476951987468597,0.44041595472082
"Gene.812",0.279628810607598,0.430430870227035,-0.152482152329268,0.421091448286724,0.1805250199852,0.651574960493152,0.547306026990812,0.325818223597783,0.0272021638304305,-0.418504196363542,-0.47595919729615,0.243391812217261,-0.241128130395542,-0.198270043570533,-0.292059422872188,-0.655237287527516,-0.363067014641782,0.220551016467807
"Gene.813",0.619580181572498,0.360518040590117,0.161475648462872,-0.801003447358299,-0.543449527183508,-0.297251866011195,-0.63699196365618,-0.34247565800908,0.512502262805274,0.344290470780851,0.783018656143882,-0.313651527522304,-0.104914135512938,0.272952554066896,-0.261917695042307,0.140963595170754,-0.484685982168976,0.571294518118155
"Gene.814",0.377402980082744,0.531987790113193,0.416204267956734,-0.586873945274608,-0.314170798942194,-0.0912027665775613,-0.0616700654161803,0.243719922608308,0.485257712184196,0.19449643469453,0.509411899755101,-0.560567460141501,-0.483170916179354,-0.263551608645278,-0.437956295764101,-0.227454524798992,-0.585034968279125,0.209295215731725
"Gene.815",0.347731055235232,0.0829294910227422,-0.195876595221526,-0.314975391393668,-0.422115920233036,-0.0997631609951221,-0.171734924578186,-0.289102592033096,0.213591138362529,0.322139821703561,0.334735922504818,0.182324079049072,0.111322596334984,0.404390454929136,-0.133647497444834,-0.103594604877879,-0.459491052291335,0.236199159596662
"Gene.816",-0.272543653652687,-0.141682854231993,0.327002773223986,0.191877466795494,0.590597101668476,-0.0246694029027493,0.109059824193382,-0.121201389422755,-0.537629469117581,-0.280852936238325,-0.125383065409429,-0.0436949755997251,0.125138252814249,-0.227040695125502,0.903465679437336,0.204272637414648,0.264927543249079,-0.271577854628751
"Gene.817",-0.313718791744664,-0.146331731926264,0.0942951473173723,0.669648310162512,0.794924215648568,0.35262659187098,0.405383241417098,0.0934827793779881,-0.802169749140106,-0.517806341332002,-0.613400518512552,0.238070192409981,0.198273851455952,-0.316637959420047,0.753448019071456,-0.0514026912709197,0.385017173708143,-0.242678879199838
"Gene.818",-0.684703103430779,-0.361269653751566,0.355361312704563,0.368372648577285,0.689361887180238,-0.104994221675126,0.309500348128779,0.148298164259172,-0.567047062889991,-0.157690959059026,-0.296582350726471,-0.0851990498946708,0.0213897553309173,-0.346200946043704,0.868834491473491,0.32330594161399,0.554319682829052,-0.673873063796217
"Gene.819",-0.226854354664522,-0.238903412172407,0.00312969673111745,0.264983010491982,0.383934876024147,0.0193443119519003,0.00641820355384085,-0.122281456739141,-0.393474802762639,-0.360231823324569,-0.273216547717965,0.0794373071045048,0.213448345971309,-0.102826621780485,0.561164455964137,0.17889013915961,0.408872559924366,-0.137226941343732
"Gene.820",-0.383792254357866,-0.569334775004168,0.116574172935577,-0.457756419227393,-0.185074915627291,-0.803551517787918,-0.728875298256856,-0.45981852611335,0.0922807218673419,0.521636579861942,0.543842660978929,-0.277848324844646,0.368585334846042,0.282263233463323,0.397085241456702,0.917875550214193,0.589324815713008,-0.247888672514429
"Gene.821",-0.668601171956757,-0.446918358493737,0.176819801154525,0.416853538819028,0.580161880110487,-0.0976128910325664,0.205715590896019,0.137494015602387,-0.527403860547639,-0.0396413013351358,-0.36108356948317,-0.0444789059785292,0.0762924417744293,-0.236839868571139,0.618626075054322,0.397317489978801,0.664496146632865,-0.603183497616691
"Gene.822",-0.498840137227631,-0.590110347452979,-0.0293221461037341,0.235149916523843,0.40644613225472,-0.280987020458413,-0.130905247884094,-0.378711891785071,-0.416928272630366,-0.130181369930178,-0.162918347327459,0.24181255479494,0.434287369465894,0.160580253914904,0.897486002076745,0.523707423958439,0.629047154456845,-0.398340335599531
"Gene.823",-0.594523071355519,-0.525669097592524,0.209065291770806,0.0542970034358159,0.346561354240997,-0.432720373707435,-0.282015241308048,-0.179937963868114,-0.28848178878237,0.070864676266545,0.0328208569606209,-0.227739316990127,0.244072336771302,-0.100134918965998,0.619755243104728,0.716548225215648,0.802152927969701,-0.429892571895229
"Gene.824",-0.138512465699684,-0.152879982979245,0.0899633915212575,0.185124576310763,0.403840033391491,0.0274015820836612,0.117044925514395,-0.312454728084702,-0.30272506220693,-0.375677380824219,-0.159977774054532,0.0495727308037846,0.17618251705011,-0.104362164714917,0.703807187491044,0.0420087916468175,0.109737609518604,-0.182057831883202
"Gene.825",-0.735479020969883,-0.652674096796873,0.107839918231953,0.239412327096081,0.44745240353465,-0.362555423430284,0.0604038327582421,-0.209744987772868,-0.327002677012918,-0.111948829949964,-0.177079238693072,-0.0198509206400655,0.261540494894066,-0.082732771214536,0.849495933259812,0.517014024611177,0.676819872476447,-0.713612908218026
"Gene.826",-0.305599012736318,-0.448119503716835,0.208057223526729,-0.469625947289095,-0.142167118146441,-0.737307036221385,-0.702749652622129,-0.409789026916195,0.0670781149560152,0.513526933411868,0.554037403576389,-0.338781335489476,0.276667260684184,0.203672426765044,0.381180949270018,0.855029558672603,0.501487081179906,-0.179724601276813
"Gene.827",-0.504555495721516,-0.589986189528157,-0.0502717641360913,-0.0641051668865008,-0.0135174066859287,-0.520720115762794,-0.282714122698194,-0.300625315068532,-0.10776131632011,0.218982117472038,0.111297654420834,-0.0633154214132206,0.235176607100847,0.164218563835934,0.312567861572368,0.578206478379204,0.584410064649131,-0.468779486429753
"Gene.828",-0.804948540315544,-0.62667042980939,0.289694288153351,0.11993121017314,0.449380588260972,-0.485499179804306,-0.0804001006987995,-0.133239070298945,-0.330618531652593,0.0890761513150816,-0.0373475149179264,-0.234111273082937,0.134640878873221,-0.184749311077123,0.756717119815585,0.694156224154299,0.806417378386094,-0.735070546209625
"Gene.829",-0.659079721139837,-0.702259134573994,0.105540352373188,-0.0313670395049849,0.227250046614722,-0.602937832282906,-0.298990438244496,-0.437743088582906,-0.190902372683786,0.181849573503333,0.118830723118629,-0.0886062507219963,0.362197843665416,0.113489673812216,0.809071332129231,0.774317191033349,0.716654697785549,-0.601631225928177
"Gene.830",-0.574364790607636,-0.453613330004796,0.195494205040393,0.274342983577922,0.556086815339104,-0.196004504723734,0.115081096764149,-0.141150110375687,-0.480341889245189,-0.179077867586977,-0.187658016238305,-0.0158904110853072,0.238726819472455,-0.1551757100395,0.925698037648213,0.405890745867899,0.546196103919836,-0.546526787913307
"Gene.831",-0.723234063693483,-0.637183273565262,-0.00655614273203862,0.394829728764718,0.479514313409995,-0.238091093996405,0.00520786156797014,-0.126216009368085,-0.505846026913101,-0.0766207657760876,-0.322946386591324,0.150679218572816,0.341351475112514,-0.0163176257652429,0.724545269795371,0.557702818889452,0.833211660255922,-0.588803353693513
"Gene.832",-0.53226592176108,-0.675914436979238,0.107510901520719,-0.252656519654732,0.0487692575115637,-0.732103777922295,-0.499154091561287,-0.482000158766081,-0.0598814096916751,0.314081224967502,0.342926726148092,-0.136871655382386,0.409052553863706,0.247444953458558,0.751436298712899,0.862860452143054,0.634015563445039,-0.456678298039618
"Gene.833",-0.508794171692586,-0.306637605660306,0.468522125215237,0.136261585489052,0.629272572085481,-0.23253613818839,0.00141332811968552,-0.084694688206724,-0.459458686981555,-0.174087786797627,-0.0644147155190422,-0.209887657049044,0.0104257082356359,-0.292129699756355,0.890974266173092,0.463511167784526,0.559140867309339,-0.457054209219207
"Gene.834",-0.370781280944653,-0.0493972971848665,-0.00341558146876452,0.876743621463247,0.749517444420634,0.582096095736339,0.659863970959529,0.395144042588239,-0.66421590598195,-0.484548902647202,-0.851023489348815,0.280018780416782,-0.0462619965919619,-0.410738779248787,0.318492598437478,-0.249733445296354,0.398744339846514,-0.286530512755654
"Gene.835",-0.052915602360131,-0.140882707726221,-0.307964682981083,0.283502211797362,0.0619901380472774,0.165906834133809,0.205624183680204,-0.114978986958893,-0.245907354404366,0.0253355231375398,-0.265362271949628,0.315864859010191,0.231245733520221,0.150212778873686,0.163245649884185,-0.111336186184841,0.00782595853972427,-0.131793970627945
"Gene.836",0.48536981877673,0.4448123887275,-0.195138968671359,0.409927267526793,0.230829181898103,0.704570632663786,0.400650948595226,-0.00273297524605984,-0.281594431106579,-0.513939829103471,-0.440395399675026,0.356162006777058,-0.0575716335971948,-0.0928837635831567,-0.0579060299118987,-0.668439879791297,-0.429907144545795,0.389900356920723
"Gene.837",0.677486986541737,0.379301753348706,-0.194155570291582,-0.277057481880002,-0.343382426870177,0.166059503605149,-0.250423905187352,-0.166712380546509,0.353624658419115,-0.0365810505527891,0.247133381092078,0.106521240498254,0.110409993035875,0.278310598966579,-0.300238300700664,-0.259263199787254,-0.540462355032951,0.667749491570112
"Gene.838",-0.574766249641231,-0.541276151669178,-0.333291652857708,0.706517313867225,0.424419897188141,0.128614125123663,0.212899817178719,-0.0121394596034451,-0.412956531510525,-0.17482308454798,-0.638634131105043,0.344696885731798,0.387901879432811,-0.0147839589022534,0.293081902862213,0.219580853261827,0.736822836380228,-0.38256214122535
"Gene.839",-0.248703985264783,-0.442512101459315,-0.302384528617292,-0.00648290416884756,-0.147094763628035,-0.291141120048051,-0.177354118481891,-0.181950101855379,0.0769531708157188,0.0402226720670094,-0.00312553730584381,0.23537456740319,0.284012101341225,0.331405959412382,0.172144699198867,0.294823519081449,0.344145291931113,-0.187529985181697
"Gene.840",0.164422994553417,0.0953115548248247,-0.230660852666469,0.405229164854269,0.309563126924742,0.401989805801094,0.119869805028493,-0.181725233046858,-0.484423469546412,-0.317008205930642,-0.369425885213982,0.277222259244945,0.27853290066314,-0.0378119849128123,0.24186813270219,-0.184903102756698,0.0466357797107373,0.191404328969645
"Gene.841",0.234997021404529,0.00719117145492886,-0.0129406038627019,-0.683488130779647,-0.671642435854482,-0.46121692365508,-0.436263060957851,-0.303903796152406,0.743271605560512,0.497966384072374,0.6810744249929,-0.285341021839016,-0.0205846793316802,0.323144870188689,-0.269877361491627,0.203123562566246,-0.331385311502148,0.141689927981209
"Gene.842",-0.482182102876062,-0.635667449317964,-0.515809170140611,0.611685352212487,0.26408158376368,0.0251585732519837,0.0400344030281223,-0.170845148716286,-0.406726820865302,-0.0665821578492702,-0.531608113549049,0.597723964889027,0.614366759848574,0.337177590012489,0.317324509908459,0.311284826361242,0.684225870289874,-0.275441966386011
"Gene.843",0.294139509290413,0.30867715422268,0.314934747007702,-0.438277343336841,-0.23837690747894,-0.122906800770856,-0.265300368658892,-0.0162322816423522,0.210550928720146,0.383902871720237,0.447733003185962,-0.50086608739679,-0.21818747692963,-0.182787361319772,-0.295654866780688,0.010845818922801,-0.268673947167528,0.228124156648811
"Gene.844",0.423309683125505,0.563870581058014,0.0666697241293863,-0.00798517982199641,-0.0528956192763937,0.438538272207822,0.371309408572871,0.223383246306686,0.199777512793678,-0.177360568652496,-0.0348989936315263,-0.149428829518708,-0.32920486179079,-0.279885848571813,-0.309959934232519,-0.604865811460208,-0.649042610596929,0.284311107778625
"Gene.845",-0.0266736815861949,-0.0293655883746258,-0.377261008176564,0.481766760443471,0.167969505590136,0.381894251463584,0.385937815701632,-0.00876980245023127,-0.151507626794403,-0.353548034936581,-0.498614390221777,0.343581652162864,0.200659595829334,-0.0420441874199031,0.114288015091544,-0.32145060334424,0.0162988602964914,-0.057344628981897
"Gene.846",-0.57228909240373,-0.218214834659331,-0.0590502081984695,0.801351023885421,0.637003085691646,0.384091388774635,0.715590425252601,0.421941099458265,-0.452085955994911,-0.402739444301268,-0.788772384255836,0.216568081894071,-0.0603027418086687,-0.389511189581654,0.232605157554261,-0.204122465211902,0.413808886459359,-0.528272812180006
"Gene.847",-0.351905267147872,-0.702993161057856,-0.551113957840227,0.0395103570860701,-0.294130775121742,-0.419342907698595,-0.30883399495876,-0.421577678199038,-0.104069383905924,0.354893145196554,0.0324775196680224,0.348601936375524,0.598056687578722,0.551411297572028,0.1677658312918,0.496100010823741,0.47876684987523,-0.305385894514646
"Gene.848",-0.208800886356331,-0.276233516806088,-0.0902458636585185,-0.0898639685476029,-0.101598743041658,-0.260417040678989,-0.0992776967025007,-0.247901828246657,0.20043905566272,0.163664054417529,0.124684641470806,0.103394331887644,0.0547178884431655,0.255416110987849,0.186989692801242,0.256491694977207,0.144785347010124,-0.218348694944168
"Gene.849",-0.750514470360423,-0.581841241316459,0.186375514092238,0.163413897903054,0.302795931030988,-0.386306980078175,-0.024205303330107,0.0944795023913214,-0.385061961621092,0.198735111571645,-0.110736309504805,-0.197453767281274,0.122512213707151,-0.178873583117509,0.446705591434441,0.590790566366175,0.760884615724197,-0.684066296874875
"Gene.850",-0.656508946496534,-0.778541543884812,-0.110522466399106,-0.0967193859033117,-0.128612907727281,-0.663242934097744,-0.330471775941122,-0.217221632339549,-0.0383607629143775,0.509851721942808,0.171051021295079,-0.0819406350895878,0.385350624639933,0.264009276584245,0.293358929566578,0.7727158736338,0.680446570186619,-0.591471872825135
"Gene.851",-0.0599742946055048,-0.43877552573844,-0.335778780227107,-0.299179973855721,-0.449539579554424,-0.474399340241743,-0.396547814277991,-0.512634640610768,0.194823189300567,0.500587671136569,0.354520282421934,0.211845346300065,0.502329539468446,0.586167657054202,0.155835932152455,0.353577791704352,0.039847787011333,-0.104531648494347
"Gene.852",0.0881951724077472,0.346228251385692,0.0475377983779168,0.244173182551814,0.13580137612008,0.43300904114345,0.56342567350938,0.671893979916273,0.0886457382113564,-0.318390861026168,-0.310907718446425,0.0356768263494031,-0.274252830776259,-0.297228228327953,-0.270247120892981,-0.556241994735129,-0.324418819224756,0.0724534114836306
"Gene.853",0.578987038486151,0.569286654513228,0.394314528161688,-0.708189105499549,-0.375410769183751,-0.131299156129152,-0.315897502560643,0.0533605750785851,0.361242912119954,0.371853249653185,0.659439738405344,-0.520873891243165,-0.342568081339381,-0.0739109109871783,-0.415191608117876,-0.108567027010013,-0.605655037435558,0.396431840936126
"Gene.854",0.303355919739219,0.335946486210633,-0.150778232347004,0.196584086368091,0.0901605307381862,0.411485664840535,0.265092645685719,0.191201228592618,-0.0737027366818127,-0.359842176775162,-0.235038504360166,0.460631540986561,0.0212673661991788,0.110663446781455,-0.0564559714832757,-0.470492865517182,-0.387740752086237,0.343452073893393
"Gene.855",0.429976967353613,0.62124761511112,0.242754753543173,-0.223440619743065,-0.121074617650438,0.258611580566144,0.175155292048094,0.509168895904853,0.0586713663083106,-0.0192909704513055,0.120029111227936,-0.246391704749924,-0.430151019598219,-0.280754658741502,-0.412142349879301,-0.416631903316781,-0.528110704584236,0.292120051087686
"Gene.856",0.468584130269196,-0.0473802371780471,-0.416427043258991,-0.610275735079094,-0.800063126573167,-0.372505936005613,-0.634001239061647,-0.517481864110204,0.693465611179385,0.317352322789855,0.589169029848696,0.164576208661044,0.299956504519362,0.710792018080048,-0.348528786724152,0.154377487493379,-0.31932101185927,0.48443768970315
"Gene.857",0.497497984113692,0.268773256967731,-0.431242393759933,0.0325982281516686,-0.325466988502373,0.328576684229244,-0.13311286666986,-0.0786192995078567,0.18614019822651,-0.0682431079676318,-0.0686857979726776,0.300605816757851,0.166885678259551,0.285878766382495,-0.451583274833334,-0.239176357976657,-0.274040067626116,0.578745672289756
"Gene.858",0.0403500380258379,-0.031792615503329,-0.20050581482293,0.370049978715373,0.289048560987634,0.258259852104585,0.0363137451619257,0.0207591570245436,-0.499584652975516,-0.0677096198042046,-0.333311327778862,0.398979443601032,0.455849736992031,0.128569300951844,0.220609673776079,-0.0346271658737464,0.150073213705387,0.148059165674072
"Gene.859",0.259171525654818,0.152875062686162,-0.214550320186936,0.182472189624611,0.0716185216412144,0.322261018210521,0.126244491065098,0.037916498077495,0.0201941941464847,-0.219419245657963,-0.180812074111624,0.281562289126441,0.196968012279986,0.115423808741012,0.0412361408213177,-0.25925694554176,-0.198028514922682,0.312877473767026
"Gene.860",0.311524336889481,-0.0695433075196393,-0.163431275225579,-0.455118571790951,-0.416632102865602,-0.305653935366231,-0.52741193932953,-0.454246192187912,0.260576171212369,0.0929442894488322,0.489689578962654,-0.0157670478908998,0.355566139631936,0.373910345105231,0.0337092744441738,0.214818772166393,-0.148465731276686,0.372192452499665
"Gene.861",-0.322958436224265,-0.240555973393746,-0.0197439074752614,0.516302929448029,0.525558522385719,0.185165999555269,0.23135585077277,-0.109933055078598,-0.397072835177356,-0.447788554959329,-0.451829000798642,0.110821596902208,0.171676004740202,-0.220232803925143,0.556016580848205,0.0751633413960564,0.407525213983809,-0.235608920366268
"Gene.862",0.336113727633382,-0.0804741787394719,-0.451133036835998,-0.281558711013383,-0.554828471263428,-0.150303904397542,-0.448102621266101,-0.426691588728108,0.212048840146393,0.284952580532415,0.286953537855158,0.183655259364774,0.442469991014306,0.498465138326241,-0.178872178970888,0.135147181612647,-0.15057539324791,0.37546259977124
"Gene.863",-0.16301325822285,0.206650459818041,0.367078676927512,-0.0961437283187745,0.0707574189661879,-0.00176771317872608,0.36128894314953,0.686590802590614,0.0263194377514641,0.283426501821192,0.0522637827114488,-0.404772869732815,-0.41248683169911,-0.41433183889872,-0.185359492179117,-0.151542138124499,-0.181548276868118,-0.303196059987496
"Gene.864",0.494616916479184,0.608770478604721,0.146165033978058,-0.292996308321034,-0.192762875891061,0.214868792615344,0.0642442759776321,0.213142089190084,0.331893419484871,0.0946476833219997,0.229136952939712,-0.205461422039087,-0.341865683857849,-0.109091657211631,-0.375611866285782,-0.378265738721649,-0.608538045315093,0.360315366554495
