"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","hgnc_symbol"
"ENSG00000175899",6.74251883898406,-0.599824121613402,0.594532953272022,-1.00889970574761,0.313022736348598,0.505991153363777,"ENSG00000175899","A2M"
"ENSG00000128274",167.703574352857,0.641831418030504,0.178978924983883,3.58607259535334,0.000335695543384992,0.00681074612059935,"ENSG00000128274","A4GALT"
"ENSG00000118017",57.7046625309508,0.192848669603817,0.143083398875815,1.34780604262269,0.177720773903012,0.359562339809004,"ENSG00000118017","A4GNT"
"ENSG00000094914",142.177480982469,0.0743480903333553,0.0889913794446553,0.835452723593224,0.403462854880615,0.591554423272752,"ENSG00000094914","AAAS"
"ENSG00000081760",30.8915134684574,-0.0747108710517701,0.244554971115461,-0.305497249599957,0.759987464417103,0.864024930672035,"ENSG00000081760","AACS"
"ENSG00000114771",3008.31599669618,0.199351733316994,0.157413814034889,1.26641829079124,0.205363365872617,0.393382616117301,"ENSG00000114771","AADAC"
"ENSG00000109576",2370.92391862315,0.063430827275833,0.136918497481741,0.463274345267279,0.643167732335972,0.782221917182871,"ENSG00000109576","AADAT"
"ENSG00000103591",160.764943795345,0.0624817887107051,0.0920801658079858,0.678558603391288,0.497417579901615,0.670756566901957,"ENSG00000103591","AAGAB"
"ENSG00000115977",233.360361297602,-0.421537113991146,0.212327441163547,-1.98531622517154,0.0471092999727614,0.152733770853171,"ENSG00000115977","AAK1"
"ENSG00000087884",220.457967282675,0.515304531899837,0.165565618207523,3.11238853500336,0.00185580079701723,0.0206091562195071,"ENSG00000087884","AAMDC"
"ENSG00000127837",963.74962251313,0.0698655278292366,0.0788447397284208,0.886115269958238,0.375555415377936,0.5667517029208,"ENSG00000127837","AAMP"
"ENSG00000131043",375.75144014516,0.0466260248155561,0.0556538892593756,0.837785560650665,0.402151149729442,0.590605428070131,"ENSG00000131043","AAR2"
"ENSG00000124608",167.499997699137,0.218210407027814,0.0952676454791141,2.29049858354747,0.0219924305937512,0.0964558416630699,"ENSG00000124608","AARS2"
"ENSG00000266967",1671.38017487206,0.296177934481537,0.0977169764789058,3.03097726878065,0.00243763598675132,0.0244289858603187,"ENSG00000266967","AARSD1"
"ENSG00000157426",133.259873782585,0.0741562920089114,0.0804653155662617,0.921593254025643,0.3567407785832,0.548123492050581,"ENSG00000157426","AASDH"
"ENSG00000149313",151.326218129823,0.0447530994513198,0.0954237842789335,0.468993131948131,0.639074545215011,0.779367391469126,"ENSG00000149313","AASDHPPT"
"ENSG00000008311",386.788791823241,-0.394272978452047,0.154889151024482,-2.54551707362466,0.0109116027606605,0.0628120783915999,"ENSG00000008311","AASS"
"ENSG00000275700",396.476745012462,-0.15170393474568,0.0701655219960872,-2.16208659794678,0.0306115018602145,0.117787294127251,"ENSG00000275700","AATF"
"ENSG00000181409",70.7930639955905,-0.204569739813401,0.170877214697423,-1.19717388989303,0.231238784562719,0.422535993520762,"ENSG00000181409","AATK"
"ENSG00000183044",4333.53767121656,-0.155215363168897,0.124686096506651,-1.24484900496198,0.213187258788113,0.402609949265427,"ENSG00000183044","ABAT"
"ENSG00000165029",603.521026397887,-1.49262732357813,0.405815859871555,-3.67809016643795,0.000234986895714835,0.0055202893213981,"ENSG00000165029","ABCA1"
"ENSG00000179869",990.989261980504,-0.611606941217632,0.213391456988807,-2.86612664746796,0.0041552797341474,0.0345925547451798,"ENSG00000179869","ABCA13"
"ENSG00000107331",1703.56365892676,-0.0504181191002293,0.159079265370413,-0.316937087827453,0.751291339588354,0.857805587949906,"ENSG00000107331","ABCA2"
"ENSG00000167972",4462.50175998661,0.338257114697914,0.154532811671607,2.1889015739695,0.0286039946591405,0.11267798982326,"ENSG00000167972","ABCA3"
"ENSG00000198691",46.7386708947239,-0.328206102215974,0.218814495858907,-1.49992851674509,0.133632920209073,0.301011265338955,"ENSG00000198691","ABCA4"
"ENSG00000154265",210.803557831402,-0.018196268262723,0.105101707343879,-0.173130092008755,0.862549172095162,0.925384408076579,"ENSG00000154265","ABCA5"
"ENSG00000154262",10.2294232479816,-0.772521019575702,0.336879348297391,-2.29316823212842,0.0218383213307814,0.0960834798164186,"ENSG00000154262","ABCA6"
"ENSG00000064687",50.8317606280553,-0.318382482501601,0.171067996678242,-1.86114579397595,0.0627235907811393,0.182783530568403,"ENSG00000064687","ABCA7"
"ENSG00000154258",37.533271548683,0.0655064211497083,0.179224182732829,0.365499901580577,0.714738280264324,0.833538110990602,"ENSG00000154258","ABCA9"
"ENSG00000085563",95.3432707445039,-0.308504975107618,0.154989843428201,-1.99048510717758,0.0465375229461789,0.151850561092482,"ENSG00000085563","ABCB1"
"ENSG00000135776",260.273337973044,0.106292548063642,0.151074031622172,0.703579211611125,0.481694861210993,0.657500454522886,"ENSG00000135776","ABCB10"
"ENSG00000073734",14.0230305327366,0.220901903279536,0.40674560552401,0.543095980090428,0.587063720269986,0.742604933469925,"ENSG00000073734","ABCB11"
"ENSG00000005471",10.1792137914661,0.00847257830659714,0.327674230763905,0.0258567122805021,0.979371627087608,0.988133283112273,"ENSG00000005471","ABCB4"
"ENSG00000115657",582.819669407644,0.190602469778967,0.0792363065952204,2.40549412219151,0.0161506117656219,0.0793513334208477,"ENSG00000115657","ABCB6"
"ENSG00000131269",438.165972679883,0.0598066314014188,0.114230128807466,0.523562671475427,0.60058275035923,0.752043229017002,"ENSG00000131269","ABCB7"
"ENSG00000150967",294.54631164748,1.38307574097648,0.273373738589519,5.05928531435574,4.20830785277468e-07,0.000101744609648855,"ENSG00000150967","ABCB9"
