"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","hgnc_symbol"
"ENSG00000166535",8.14294322956614,0.327197262551958,0.319753655413742,1.02327919325452,0.306175858537012,0.447960055354223,"ENSG00000166535","A2ML1"
"ENSG00000184389",7.23828375203726,-0.37961527413638,0.264262912513971,-1.43650605574973,0.150858394416099,0.264337833639963,"ENSG00000184389","A3GALT2"
"ENSG00000128274",111.633496052115,0.19242894061393,0.139250701232477,1.3818884853777,0.167005944012193,0.285414953090003,"ENSG00000128274","A4GALT"
"ENSG00000094914",150.539262828832,-0.0563083418480384,0.0862157986798092,-0.653109322308293,0.513685802749496,0.645552586409839,"ENSG00000094914","AAAS"
"ENSG00000081760",389.950171401922,0.835815450116899,0.140431184031444,5.95177955581257,2.65242481828172e-09,9.13907706832401e-07,"ENSG00000081760","AACS"
"ENSG00000114771",367.687031196755,0.951248563569697,0.209491997263889,4.54073938858602,5.60572891243617e-06,0.000139886945604861,"ENSG00000114771","AADAC"
"ENSG00000103591",138.595817368024,0.125170844558117,0.0703222945500614,1.77995961819774,0.0750825696406914,0.155507624636567,"ENSG00000103591","AAGAB"
"ENSG00000115977",180.6204991499,-0.28649686866721,0.201356352704818,-1.42283501274581,0.154783988918193,0.269714720538678,"ENSG00000115977","AAK1"
"ENSG00000087884",110.500134829412,0.604104419625978,0.158689930064111,3.80682264704457,0.000140763613938486,0.0013556148037989,"ENSG00000087884","AAMDC"
"ENSG00000127837",559.253977897796,-0.00359589013314085,0.0825841849248482,-0.0435421156776339,0.965269392887406,0.97841678071011,"ENSG00000127837","AAMP"
"ENSG00000131043",286.434993752206,0.0161963146013141,0.0426108953704132,0.380097964629018,0.703872696601129,0.80055354196226,"ENSG00000131043","AAR2"
"ENSG00000205002",23.3497226694301,1.06762825189045,0.377565331103505,2.82766494680564,0.0046888852840504,0.0184995313791918,"ENSG00000205002","AARD"
"ENSG00000124608",97.0631593826642,-0.0739370801700311,0.0981827388164543,-0.7530557923043,0.451416388093306,0.592400431433492,"ENSG00000124608","AARS2"
"ENSG00000266967",391.645920945323,0.0211481758507272,0.0874323326889817,0.241880494324181,0.808872764695486,0.874357975885212,"ENSG00000266967","AARSD1"
"ENSG00000157426",103.311602121224,-0.0709828924168834,0.0724147291490635,-0.980227272144695,0.32697394530431,0.46931090228589,"ENSG00000157426","AASDH"
"ENSG00000149313",107.297901164919,0.173374628373549,0.0890531118448697,1.94686771502794,0.0515505961168012,0.116748876069527,"ENSG00000149313","AASDHPPT"
"ENSG00000008311",23.2743066442274,0.0702463380025976,0.159626198344289,0.440067725293358,0.659888056669769,0.767631197123869,"ENSG00000008311","AASS"
"ENSG00000275700",232.717170622175,-0.188870608382288,0.0828010911358935,-2.28101593579621,0.0225475039096059,0.0623449038106893,"ENSG00000275700","AATF"
"ENSG00000181409",259.135316166425,-0.249444500840425,0.108734135494062,-2.29407719762529,0.0217860648795821,0.0608088093533611,"ENSG00000181409","AATK"
"ENSG00000183044",35.8198855019007,0.0859591332996179,0.283711150352633,0.30298115950951,0.761904219712997,0.842018527048935,"ENSG00000183044","ABAT"
"ENSG00000165029",509.78201263957,-0.54848315378636,0.207502853056154,-2.64325596351164,0.00821129340512525,0.0283712767123046,"ENSG00000165029","ABCA1"
"ENSG00000179869",18.800221936181,0.00940639604409931,0.371160879301203,0.025343177497071,0.979781234316732,0.98734410839622,"ENSG00000179869","ABCA13"
"ENSG00000107331",628.831566692349,-0.0563404841896374,0.162467023130829,-0.346781045801944,0.728755817804848,0.819982507624395,"ENSG00000107331","ABCA2"
"ENSG00000167972",4957.46603235777,-0.0146347046093992,0.101722801762409,-0.143868477429289,0.885604328052916,0.926225639558884,"ENSG00000167972","ABCA3"
"ENSG00000198691",78.608822705789,-0.392467993942454,0.164359822442607,-2.38785846875383,0.0169468666862605,0.0500075033270891,"ENSG00000198691","ABCA4"
"ENSG00000154265",534.395649592598,-0.12402603701116,0.135756172315118,-0.913594092232285,0.360930171822924,0.505359278845417,"ENSG00000154265","ABCA5"
"ENSG00000154262",163.386220741298,0.0816694954709854,0.143170363833075,0.570435761176143,0.568382180385276,0.69316808234185,"ENSG00000154262","ABCA6"
"ENSG00000064687",278.643964916533,-0.122905851825835,0.0721817745383229,-1.7027269364316,0.0886191815269466,0.176413469372532,"ENSG00000064687","ABCA7"
"ENSG00000154258",107.461626467371,-0.0189077123780942,0.163504482964645,-0.115640330070844,0.907937598532145,0.940150093680001,"ENSG00000154258","ABCA9"
"ENSG00000085563",264.151164342702,0.191550744597477,0.137878274207688,1.38927431241953,0.164749351966713,0.282557480694904,"ENSG00000085563","ABCB1"
"ENSG00000135776",87.4435815214674,-0.159777204452413,0.108719289523375,-1.46963068975962,0.141661803690179,0.251996703423631,"ENSG00000135776","ABCB10"
"ENSG00000005471",22.2047299221851,0.548742190887158,0.235264583439566,2.33244708091865,0.0196771837662797,0.0559678485294504,"ENSG00000005471","ABCB4"
"ENSG00000115657",215.580614218548,-0.0195064906384487,0.102860133025388,-0.189640923696202,0.849590516602841,0.90157428591827,"ENSG00000115657","ABCB6"
"ENSG00000131269",194.724358937327,0.0834702546340953,0.0844871659218353,0.987963718789185,0.323170417183297,0.465521525344514,"ENSG00000131269","ABCB7"
"ENSG00000150967",59.2890041286256,-0.0362496201540764,0.113937401719745,-0.318153824880442,0.7503682566928,0.835529260497183,"ENSG00000150967","ABCB9"
"ENSG00000103222",1106.31037337789,0.024258324113679,0.0929829788166011,0.260889943755468,0.79417738008886,0.864196527995633,"ENSG00000103222","ABCC1"
